customer_id,name,email,region,customer_type,lead_source,signup_date,recency_days,frequency,monetary,avg_order_value,lifespan_days,orders_per_month,estimated_clv,r_score,f_score,m_score,rfm_score,rfm_total,cluster_id,segment_label,action
C00156,Customer 156,customer156@example.com,North,B2C,Email,2023-04-10,520.0,5.0,580.12,116.024,114.0,1.32,407.2,3,3,4,334,10,1,Loyal customers,Upsell & deepen
C00157,Customer 157,customer157@example.com,West,B2C,Organic,2022-01-04,527.0,1.0,62.5,62.5,0.0,1.0,43.29,2,1,1,211,4,0,Lost / dormant,Win-back / suppress
C00158,Customer 158,customer158@example.com,Central,B2C,Paid,2022-09-27,548.0,6.0,684.73,114.12166666666668,149.0,1.21,456.07,2,4,4,244,10,1,At-risk customers,Re-engage now
C00159,Customer 159,customer159@example.com,North,B2C,Paid,2023-05-28,462.0,8.0,311.72,38.965,239.0,1.0,246.27,5,4,3,543,12,6,Loyal customers,Upsell & deepen
C00160,Customer 160,customer160@example.com,East,B2C,Social,2022-07-02,657.0,4.0,252.46,63.115,60.0,2.0,140.26,1,3,2,132,6,5,Potential loyalists,Nurture toward loyalty
C00161,Customer 161,customer161@example.com,East,B2C,Email,2023-06-04,467.0,14.0,2768.53,197.75214285714287,353.0,1.19,2163.84,5,5,5,555,15,3,Champions,Reward & retain
C00162,Customer 162,customer162@example.com,North,B2B,Paid,2022-04-19,555.0,8.0,848.38,106.0475,119.0,2.02,557.94,2,4,4,244,10,1,At-risk customers,Re-engage now
C00163,Customer 163,customer163@example.com,Central,B2C,Paid,2023-10-03,529.0,7.0,1094.89,156.41285714285715,114.0,1.84,755.45,2,4,5,245,11,1,At-risk customers,Re-engage now
C00164,Customer 164,customer164@example.com,North,B2C,Social,2022-11-02,516.0,13.0,2570.87,197.75923076923075,312.0,1.25,1818.54,3,5,5,355,13,3,Loyal customers,Upsell & deepen
C00165,Customer 165,customer165@example.com,East,B2C,Social,2023-10-17,485.0,3.0,201.98,67.32666666666667,39.0,2.31,152.01,4,2,2,422,8,5,New customers,Onboard & convert
C00166,Customer 166,customer166@example.com,South,B2C,Email,2023-06-04,679.0,2.0,125.97,62.985,8.0,2.0,67.72,1,1,1,111,3,2,Lost / dormant,Win-back / suppress
C00167,Customer 167,customer167@example.com,West,B2C,Organic,2023-09-16,465.0,7.0,1501.49,214.49857142857144,194.0,1.08,1178.59,5,4,5,545,14,1,Champions,Reward & retain
C00168,Customer 168,customer168@example.com,East,B2B,Organic,2022-07-23,464.0,2.0,189.0,94.5,28.0,2.0,148.67,5,1,2,512,8,5,New customers,Onboard & convert
C00169,Customer 169,customer169@example.com,Unknown,B2C,Referral,2022-06-06,470.0,3.0,359.87,119.95666666666666,24.0,3.0,279.47,5,2,3,523,10,4,New customers,Onboard & convert
C00170,Customer 170,customer170@example.com,Unknown,B2C,Paid,2023-01-18,878.0,2.0,168.65,84.325,21.0,2.0,70.11,1,1,2,112,4,2,Lost / dormant,Win-back / suppress
C00171,Customer 171,customer171@example.com,North,B2B,Email,2022-06-15,497.0,10.0,2006.48,200.648,260.0,1.15,1473.57,3,5,5,355,13,3,Loyal customers,Upsell & deepen
C00172,Customer 172,customer172@example.com,North,B2C,Paid,2023-07-07,610.0,6.0,779.87,129.97833333333332,130.0,1.38,466.64,1,4,4,144,9,1,At-risk customers,Re-engage now
C00173,Customer 173,customer173@example.com,South,B2B,Email,2023-06-28,643.0,7.0,869.69,124.2414285714286,159.0,1.32,493.68,1,4,4,144,9,1,At-risk customers,Re-engage now
C00174,Customer 174,customer174@example.com,West,B2C,Email,2022-01-01,496.0,1.0,98.48,98.48,0.0,1.0,72.47,3,1,1,311,5,0,Potential loyalists,Nurture toward loyalty
C00175,Customer 175,customer175@example.com,West,B2C,Email,2023-09-06,727.0,3.0,187.81,62.60333333333333,66.0,1.36,94.29,1,2,2,122,5,2,Lost / dormant,Win-back / suppress
C00176,Customer 176,customer176@example.com,South,B2C,Paid,2022-11-28,518.0,11.0,324.9,29.536363636363635,321.0,1.03,228.94,3,5,3,353,11,6,Loyal customers,Upsell & deepen
C00177,Customer 177,customer177@example.com,East,B2C,Social,2023-05-16,473.0,13.0,2458.29,189.0992307692308,377.0,1.03,1896.99,5,5,5,555,15,3,Champions,Reward & retain
C00178,Customer 178,customer178@example.com,North,B2C,Paid,2022-01-20,464.0,4.0,304.76,76.19,43.0,2.79,239.74,5,3,3,533,11,4,Loyal customers,Upsell & deepen
C00179,Customer 179,customer179@example.com,Central,B2C,Email,2022-04-25,526.0,2.0,157.66,78.83,36.0,1.67,109.4,2,1,2,212,5,5,Lost / dormant,Win-back / suppress
C00180,Customer 180,customer180@example.com,North,B2C,Referral,2023-01-07,503.0,6.0,771.71,128.61833333333334,154.0,1.17,559.99,3,4,4,344,11,1,Loyal customers,Upsell & deepen
C00181,Customer 181,customer181@example.com,North,B2C,Organic,2022-11-11,527.0,6.0,573.6800000000001,95.61333333333334,128.0,1.41,397.33,2,4,4,244,10,1,At-risk customers,Re-engage now
C00182,Customer 182,customer182@example.com,East,B2C,Email,2022-09-03,477.0,4.0,471.36,117.84,32.0,3.75,360.68,5,3,3,533,11,4,Loyal customers,Upsell & deepen
C00183,Customer 183,customer183@example.com,North,B2B,Referral,2022-03-01,528.0,3.0,343.7,114.56666666666666,49.0,1.84,237.6,2,2,3,223,7,5,Lost / dormant,Win-back / suppress
C00184,Customer 184,customer184@example.com,South,B2C,Social,2022-09-04,803.0,2.0,94.03,47.015,20.0,2.0,42.74,1,1,1,111,3,2,Lost / dormant,Win-back / suppress
C00185,Customer 185,customer185@example.com,South,B2C,Email,2023-08-04,491.0,10.0,1704.8,170.48,172.0,1.74,1267.32,4,5,5,455,14,1,Champions,Reward & retain
C00186,Customer 186,customer186@example.com,West,B2C,Referral,2022-03-22,880.0,2.0,170.12,85.06,48.0,1.25,70.56,1,1,2,112,4,2,Lost / dormant,Win-back / suppress
C00187,Customer 187,customer187@example.com,Central,B2B,Email,2022-03-29,552.0,5.0,500.84,100.168,123.0,1.22,331.17,2,3,3,233,8,1,At-risk customers,Re-engage now
C00188,Customer 188,customer188@example.com,North,B2B,Paid,2023-05-13,498.0,1.0,42.81,42.81,0.0,1.0,31.38,3,1,1,311,5,0,Potential loyalists,Nurture toward loyalty
C00189,Customer 189,customer189@example.com,Unknown,B2C,Referral,2022-03-12,466.0,5.0,218.21,43.642,111.0,1.35,170.92,5,3,2,532,10,0,Potential loyalists,Nurture toward loyalty
C00190,Customer 190,customer190@example.com,East,B2C,Paid,2023-06-30,570.0,5.0,454.56,90.912,102.0,1.47,291.08,2,3,3,233,8,5,At-risk customers,Re-engage now
C00191,Customer 191,customer191@example.com,South,B2C,Paid,2022-05-09,472.0,5.0,443.44,88.688,82.0,1.83,342.91,5,3,3,533,11,5,Loyal customers,Upsell & deepen
C00192,Customer 192,customer192@example.com,Central,B2C,Referral,2022-05-12,557.0,5.0,438.15,87.63,99.0,1.52,287.12,2,3,3,233,8,5,At-risk customers,Re-engage now
C00195,Customer 195,customer195@example.com,West,B2C,Organic,2023-07-17,470.0,5.0,245.49,49.098,109.0,1.38,190.65,5,3,2,532,10,0,Potential loyalists,Nurture toward loyalty
C00196,Customer 196,customer196@example.com,East,B2C,Email,2022-06-19,485.0,9.0,1796.03,199.55888888888887,248.0,1.09,1351.65,4,5,5,455,14,3,Champions,Reward & retain
C00197,Customer 197,customer197@example.com,East,B2B,Email,2022-09-29,495.0,12.0,2171.7,180.975,226.0,1.59,1601.35,4,5,5,455,14,3,Champions,Reward & retain
C00198,Customer 198,customer198@example.com,North,B2C,Referral,2023-06-25,574.0,2.0,186.74,93.37,9.0,2.0,118.75,2,1,2,212,5,5,Lost / dormant,Win-back / suppress
C00199,Customer 199,customer199@example.com,Central,B2C,Email,2023-09-14,473.0,9.0,1543.14,171.45999999999998,148.0,1.82,1190.8,5,5,5,555,15,1,Champions,Reward & retain
C00200,Customer 200,customer200@example.com,West,B2C,Social,2023-03-10,484.0,1.0,106.26,106.26,0.0,1.0,80.13,4,1,1,411,6,0,New customers,Onboard & convert
C00201,Customer 201,customer201@example.com,South,B2B,Paid,2022-08-05,475.0,9.0,1607.93,178.6588888888889,212.0,1.27,1235.57,5,5,5,555,15,1,Champions,Reward & retain
C00202,Customer 202,customer202@example.com,East,B2C,Paid,2023-07-07,564.0,6.0,611.31,101.885,121.0,1.49,395.62,2,4,4,244,10,1,At-risk customers,Re-engage now
C00203,Customer 203,customer203@example.com,North,B2B,Organic,2022-07-25,482.0,7.0,1038.11,148.30142857142854,82.0,2.56,786.12,4,4,5,445,13,4,Champions,Reward & retain
C00204,Customer 204,customer204@example.com,North,B2B,Email,2022-11-16,529.0,7.0,950.07,135.7242857142857,135.0,1.56,655.53,2,4,5,245,11,1,At-risk customers,Re-engage now
C00205,Customer 205,customer205@example.com,West,B2C,Organic,2023-02-13,535.0,5.0,603.27,120.654,117.0,1.28,411.58,2,3,4,234,9,1,At-risk customers,Re-engage now
C00206,Customer 206,customer206@example.com,East,B2C,Paid,2023-11-19,512.0,2.0,244.99,122.495,12.0,2.0,174.65,3,1,2,312,6,5,Potential loyalists,Nurture toward loyalty
C00208,Customer 208,customer208@example.com,East,B2C,Email,2023-01-18,902.0,2.0,78.3,39.15,15.0,2.0,31.68,1,1,1,111,3,2,Lost / dormant,Win-back / suppress
C00209,Customer 209,customer209@example.com,West,B2B,Social,2023-03-25,498.0,5.0,675.55,135.11,100.0,1.5,495.13,3,3,4,334,10,1,Loyal customers,Upsell & deepen
C00210,Customer 210,customer210@example.com,West,B2B,Social,2023-06-14,526.0,8.0,1857.38,232.1725,161.0,1.49,1288.87,2,4,5,245,11,3,At-risk customers,Re-engage now
C00211,Customer 211,customer211@example.com,East,B2C,Email,2023-04-08,496.0,12.0,403.54,33.62833333333334,357.0,1.01,296.96,3,5,3,353,11,6,Loyal customers,Upsell & deepen
C00212,Customer 212,customer212@example.com,West,B2C,Email,2022-05-04,969.0,2.0,77.64,38.82,30.0,2.0,29.25,1,1,1,111,3,2,Lost / dormant,Win-back / suppress
C00213,Customer 213,customer213@example.com,East,B2B,Organic,2022-09-11,495.0,5.0,132.11,26.422,62.0,2.42,97.41,4,3,1,431,8,5,Potential loyalists,Nurture toward loyalty
C00214,Customer 214,customer214@example.com,South,B2C,Email,2022-08-19,468.0,13.0,2250.62,173.12461538461537,380.0,1.03,1755.29,5,5,5,555,15,3,Champions,Reward & retain
C00215,Customer 215,customer215@example.com,East,B2C,Social,2022-03-07,523.0,2.0,107.48,53.74,9.0,2.0,75.01,2,1,1,211,4,5,Lost / dormant,Win-back / suppress
C00216,Customer 216,customer216@example.com,East,B2C,Email,2022-12-13,529.0,7.0,816.96,116.70857142857145,233.0,0.9,563.69,2,4,4,244,10,1,At-risk customers,Re-engage now
C00217,Customer 217,customer217@example.com,West,B2C,Organic,2022-01-22,744.0,8.0,859.34,107.4175,145.0,1.66,421.58,1,4,4,144,9,2,At-risk customers,Re-engage now
C00218,Customer 218,customer218@example.com,West,B2B,Organic,2023-08-26,792.0,3.0,207.24,69.08,51.0,1.76,95.51,1,2,2,122,5,2,Lost / dormant,Win-back / suppress
C00219,Customer 219,customer219@example.com,North,B2B,Organic,2023-07-22,528.0,9.0,1147.55,127.50555555555556,130.0,2.08,793.29,2,5,5,255,12,1,At-risk customers,Re-engage now
C00220,Customer 220,customer220@example.com,North,B2C,Organic,2022-08-24,511.0,3.0,196.15,65.38333333333334,38.0,2.37,140.11,3,2,2,322,7,5,Potential loyalists,Nurture toward loyalty
C00221,Customer 221,customer221@example.com,South,B2C,Referral,2023-08-26,530.0,3.0,318.59,106.19666666666666,25.0,3.0,219.41,2,2,3,223,7,4,Lost / dormant,Win-back / suppress
C00222,Customer 222,customer222@example.com,North,B2C,Email,2022-08-14,688.0,1.0,21.43,21.43,0.0,1.0,11.37,1,1,1,111,3,2,Lost / dormant,Win-back / suppress
C00223,Customer 223,customer223@example.com,East,B2B,Paid,2022-01-08,522.0,2.0,290.29,145.145,30.0,2.0,202.98,2,1,3,213,6,5,Lost / dormant,Win-back / suppress
C00224,Customer 224,customer224@example.com,West,B2C,Email,2022-03-14,869.0,4.0,176.29000000000002,44.072500000000005,104.0,1.15,74.05,1,3,2,132,6,2,Potential loyalists,Nurture toward loyalty
C00225,Customer 225,customer225@example.com,Unknown,B2C,Referral,2023-10-09,489.0,14.0,2763.76,197.41142857142856,363.0,1.16,2062.93,4,5,5,455,14,3,Champions,Reward & retain
C00226,Customer 226,customer226@example.com,North,B2C,Organic,2022-03-02,646.0,2.0,163.88,81.94,55.0,1.09,92.59,1,1,2,112,4,0,Lost / dormant,Win-back / suppress
C00227,Customer 227,customer227@example.com,South,B2C,Referral,2022-08-23,470.0,5.0,448.38,89.676,70.0,2.14,348.21,5,3,3,533,11,5,Loyal customers,Upsell & deepen
C00228,Customer 228,customer228@example.com,South,B2B,Social,2022-03-11,505.0,2.0,117.19,58.595,32.0,1.88,84.7,3,1,1,311,5,5,Potential loyalists,Nurture toward loyalty
C00229,Customer 229,customer229@example.com,East,B2C,Social,2022-02-02,513.0,10.0,1509.64,150.964,248.0,1.21,1074.11,3,5,5,355,13,1,Loyal customers,Upsell & deepen
C00230,Customer 230,customer230@example.com,West,B2C,Email,2022-12-05,566.0,8.0,1194.16,149.27,163.0,1.47,770.09,2,4,5,245,11,1,At-risk customers,Re-engage now
C00231,Customer 231,customer231@example.com,South,B2C,Email,2022-03-14,502.0,4.0,585.99,146.4975,104.0,1.15,426.07,3,3,4,334,10,1,Loyal customers,Upsell & deepen
C00232,Customer 232,customer232@example.com,North,B2B,Paid,2023-06-11,498.0,2.0,151.29999999999998,75.64999999999999,36.0,1.67,110.89,3,1,1,311,5,5,Potential loyalists,Nurture toward loyalty
C00233,Customer 233,customer233@example.com,West,B2C,Paid,2022-09-01,512.0,7.0,760.62,108.66,128.0,1.64,542.24,3,4,4,344,11,1,Loyal customers,Upsell & deepen
C00234,Customer 234,customer234@example.com,West,B2C,Social,2022-10-13,710.0,4.0,251.31,62.8275,47.0,2.55,129.19,1,3,2,132,6,2,Potential loyalists,Nurture toward loyalty
C00235,Customer 235,customer235@example.com,North,B2C,Organic,2023-11-17,529.0,12.0,2211.26,184.27166666666668,326.0,1.1,1525.73,2,5,5,255,12,3,At-risk customers,Re-engage now
C00236,Customer 236,customer236@example.com,South,B2B,Referral,2023-05-13,519.0,9.0,1060.5,117.83333333333331,142.0,1.9,745.82,3,5,5,355,13,1,Loyal customers,Upsell & deepen
C00237,Customer 237,customer237@example.com,North,B2C,Paid,2022-08-08,467.0,6.0,906.44,151.07333333333332,141.0,1.28,708.46,5,4,4,544,13,1,Champions,Reward & retain
C00238,Customer 238,customer238@example.com,West,B2C,Paid,2023-07-07,503.0,2.0,205.45,102.725,16.0,2.0,149.08,3,1,2,312,6,5,Potential loyalists,Nurture toward loyalty
C00239,Customer 239,customer239@example.com,Central,B2C,Organic,2022-05-16,485.0,4.0,531.41,132.8525,55.0,2.18,399.93,4,3,4,434,11,5,Loyal customers,Upsell & deepen
C00240,Customer 240,customer240@example.com,Central,B2B,Organic,2023-08-08,505.0,2.0,141.88,70.94,17.0,2.0,102.55,3,1,1,311,5,5,Potential loyalists,Nurture toward loyalty
C00241,Customer 241,customer241@example.com,East,B2C,Email,2023-08-14,731.0,1.0,42.83,42.83,0.0,1.0,21.39,1,1,1,111,3,2,Lost / dormant,Win-back / suppress
C00242,Customer 242,customer242@example.com,North,B2B,Referral,2023-04-30,498.0,9.0,863.87,95.98555555555556,217.0,1.24,633.16,3,5,4,354,12,1,Loyal customers,Upsell & deepen
C00243,Customer 243,customer243@example.com,North,B2C,Organic,2022-09-06,476.0,1.0,112.24,112.24,0.0,1.0,86.07,5,1,1,511,7,0,New customers,Onboard & convert
C00244,Customer 244,customer244@example.com,East,B2C,Paid,2023-04-30,504.0,7.0,1682.51,240.35857142857145,114.0,1.84,1218.48,3,4,5,345,12,1,Loyal customers,Upsell & deepen
C00245,Customer 245,customer245@example.com,East,B2C,Paid,2023-02-21,575.0,4.0,579.0,144.75,48.0,2.5,367.54,1,3,4,134,8,4,At-risk customers,Re-engage now
C00246,Customer 246,customer246@example.com,East,B2C,Social,2022-07-14,557.0,4.0,534.28,133.57,19.0,4.0,350.11,2,3,4,234,9,4,At-risk customers,Re-engage now
C00247,Customer 247,customer247@example.com,West,B2C,Organic,2022-04-07,532.0,7.0,263.72,37.67428571428572,171.0,1.23,180.94,2,4,2,242,8,6,Frequent low-spenders,Grow basket size
C00248,Customer 248,customer248@example.com,North,B2B,Email,2022-04-10,516.0,3.0,400.63,133.54333333333332,60.0,1.5,283.39,3,2,3,323,8,5,Potential loyalists,Nurture toward loyalty
C00249,Customer 249,customer249@example.com,West,B2C,Referral,2023-11-06,462.0,3.0,293.13,97.71,119.0,0.76,231.59,5,2,3,523,10,0,New customers,Onboard & convert
C00250,Customer 250,customer250@example.com,East,B2C,Email,2023-03-18,516.0,8.0,1029.54,128.6925,181.0,1.33,728.26,3,4,5,345,12,1,Loyal customers,Upsell & deepen
C00251,Customer 251,customer251@example.com,Unknown,B2B,Paid,2022-12-29,507.0,9.0,336.61,37.40111111111111,266.0,1.02,242.33,3,5,3,353,11,6,Loyal customers,Upsell & deepen
C00252,Customer 252,customer252@example.com,West,B2B,Email,2023-03-10,503.0,11.0,1962.11,178.37363636363636,301.0,1.1,1423.8,3,5,5,355,13,3,Loyal customers,Upsell & deepen
C00253,Customer 253,customer253@example.com,West,B2C,Paid,2023-02-25,462.0,1.0,51.36,51.36,0.0,1.0,40.58,5,1,1,511,7,0,New customers,Onboard & convert
C00254,Customer 254,customer254@example.com,East,B2C,Paid,2023-04-24,531.0,10.0,1536.3,153.63,192.0,1.56,1056.03,2,5,5,255,12,1,At-risk customers,Re-engage now
C00255,Customer 255,customer255@example.com,North,B2B,Paid,2022-02-25,770.0,4.0,441.9,110.475,39.0,3.08,209.47,1,3,3,133,7,4,At-risk customers,Re-engage now
C00256,Customer 256,customer256@example.com,East,B2C,Paid,2023-11-21,949.0,2.0,116.8,58.4,12.0,2.0,44.92,1,1,1,111,3,2,Lost / dormant,Win-back / suppress
C00257,Customer 257,customer257@example.com,North,B2C,Paid,2023-11-01,538.0,4.0,326.77,81.6925,72.0,1.67,221.69,2,3,3,233,8,5,At-risk customers,Re-engage now
C00258,Customer 258,customer258@example.com,Central,B2B,Social,2023-10-24,567.0,3.0,242.16,80.72,50.0,1.8,155.89,2,2,2,222,6,5,Lost / dormant,Win-back / suppress
C00259,Customer 259,customer259@example.com,South,B2C,Email,2022-04-11,579.0,4.0,147.39,36.8475,62.0,1.94,92.91,1,3,1,131,5,5,Potential loyalists,Nurture toward loyalty
C00260,Customer 260,customer260@example.com,South,B2C,Social,2022-03-04,564.0,5.0,453.81,90.762,64.0,2.34,293.69,2,3,3,233,8,5,At-risk customers,Re-engage now
C00261,Customer 261,customer261@example.com,South,B2C,Social,2023-02-17,463.0,6.0,543.61,90.60166666666667,138.0,1.3,428.55,5,4,4,544,13,1,Champions,Reward & retain
C00262,Customer 262,customer262@example.com,East,B2C,Organic,2022-12-14,462.0,3.0,229.19,76.39666666666666,38.0,2.37,181.07,5,2,2,522,9,5,New customers,Onboard & convert
C00263,Customer 263,customer263@example.com,Central,B2C,Organic,2022-04-22,772.0,1.0,141.73,141.73,0.0,1.0,67.01,1,1,1,111,3,2,Lost / dormant,Win-back / suppress
C00264,Customer 264,customer264@example.com,North,B2C,Organic,2022-09-12,504.0,15.0,2964.74,197.64933333333332,422.0,1.07,2147.08,3,5,5,355,13,3,Loyal customers,Upsell & deepen
C00265,Customer 265,customer265@example.com,West,B2C,Referral,2022-07-16,465.0,10.0,290.07,29.007,177.0,1.69,227.69,5,5,3,553,13,6,Loyal customers,Upsell & deepen
C00266,Customer 266,customer266@example.com,North,B2B,Organic,2022-07-14,523.0,3.0,370.88,123.62666666666668,61.0,1.48,258.84,2,2,3,223,7,0,Lost / dormant,Win-back / suppress
C00267,Customer 267,customer267@example.com,West,B2B,Email,2023-07-04,497.0,7.0,1577.58,225.3685714285714,256.0,0.82,1158.58,3,4,5,345,12,3,Loyal customers,Upsell & deepen
C00268,Customer 268,customer268@example.com,North,B2C,Social,2023-04-05,477.0,9.0,274.43,30.492222222222225,224.0,1.21,209.99,5,5,2,552,12,6,Frequent low-spenders,Grow basket size
C00269,Customer 269,customer269@example.com,Central,B2C,Email,2022-05-24,529.0,2.0,142.49,71.245,54.0,1.11,98.32,2,1,1,211,4,0,Lost / dormant,Win-back / suppress
C00270,Customer 270,customer270@example.com,West,B2C,Organic,2023-03-09,470.0,14.0,2684.65,191.7607142857143,396.0,1.06,2084.89,5,5,5,555,15,3,Champions,Reward & retain
C00271,Customer 271,customer271@example.com,East,B2C,Referral,2022-07-07,496.0,1.0,55.06,55.06,0.0,1.0,40.52,3,1,1,311,5,0,Potential loyalists,Nurture toward loyalty
C00272,Customer 272,customer272@example.com,North,B2B,Referral,2022-10-13,511.0,1.0,37.48,37.48,0.0,1.0,26.77,3,1,1,311,5,0,Potential loyalists,Nurture toward loyalty
C00273,Customer 273,customer273@example.com,North,B2B,Social,2023-04-19,523.0,2.0,159.61,79.805,4.0,2.0,111.39,2,1,2,212,5,5,Lost / dormant,Win-back / suppress
C00274,Customer 274,customer274@example.com,Unknown,B2C,Email,2022-09-13,493.0,3.0,157.72,52.57333333333333,74.0,1.22,116.77,4,2,2,422,8,0,New customers,Onboard & convert
C00275,Customer 275,customer275@example.com,East,B2B,Paid,2022-03-19,839.0,2.0,111.58,55.79,0.0,2.0,48.54,1,1,1,111,3,2,Lost / dormant,Win-back / suppress
C00276,Customer 276,customer276@example.com,East,B2C,Email,2023-03-30,470.0,7.0,1153.3,164.75714285714284,132.0,1.59,895.65,5,4,5,545,14,1,Champions,Reward & retain
C00277,Customer 277,customer277@example.com,Central,B2C,Organic,2023-07-18,575.0,2.0,196.82,98.41,35.0,1.71,124.94,1,1,2,112,4,5,Lost / dormant,Win-back / suppress
C00278,Customer 278,customer278@example.com,East,B2C,Paid,2022-04-11,478.0,4.0,127.59,31.8975,101.0,1.19,97.43,5,3,1,531,9,0,Potential loyalists,Nurture toward loyalty
C00279,Customer 279,customer279@example.com,East,B2B,Referral,2022-02-21,511.0,4.0,331.13,82.7825,69.0,1.74,236.52,3,3,3,333,9,5,Loyal customers,Upsell & deepen
C00280,Customer 280,customer280@example.com,East,B2C,Social,2023-10-30,470.0,3.0,189.4,63.13333333333333,64.0,1.41,147.09,5,2,2,522,9,0,New customers,Onboard & convert
