customer_id,name,email,region,customer_type,lead_source,signup_date,segment_x,total_orders,total_revenue,avg_order_value_x,first_order_date,last_order_date,total_sessions,total_pageviews,last_visit_date,recency_days,frequency,monetary,avg_order_value_y,lifespan_days,orders_per_month,estimated_clv,r_score,f_score,m_score,rfm_score,rfm_total,segment_y,segment
C00099,Customer 99,customer99@example.com,South,B2C,Email,2023-02-15,Unassigned,4,192.7,48.175,2024-05-23,2024-07-26,4,63,2024-11-06,606.0,2.0,72.68,36.34,39.0,1.54,43.176237623762376,1.0,1.0,1.0,111,3.0,Lost / dormant,No purchase
C00100,Customer 100,customer100@example.com,North,B2C,Social,2022-10-02,Unassigned,7,789.4300000000001,112.7757142857143,2024-07-30,2024-12-24,1,1,2024-08-25,455.0,5.0,597.73,119.546,75.0,2.0,472.92923076923074,5.0,4.0,4.0,544,13.0,Champions,No purchase
C00101,Customer 101,customer101@example.com,West,B2C,Email,2022-03-09,Unassigned,11,2024.09,184.00818181818184,2024-04-08,2024-12-16,20,213,2024-11-07,521.0,8.0,1537.71,192.21375,194.0,1.24,1062.525143953935,3.0,5.0,5.0,355,13.0,Loyal customers,No purchase
C00102,Customer 102,customer102@example.com,North,B2B,Email,2022-08-05,Unassigned,3,313.36,104.45333333333332,2024-10-23,2024-11-26,8,106,2024-07-20,483.0,2.0,223.78,111.89,5.0,2.0,166.79254658385094,4.0,1.0,2.0,412,7.0,New customers,No purchase
C00103,Customer 103,customer103@example.com,West,B2C,Social,2023-08-04,Unassigned,9,1035.9,115.1,2024-06-04,2024-12-14,18,164,2024-12-17,465.0,7.0,774.06,110.58,102.0,2.06,599.2722580645161,5.0,5.0,5.0,555,15.0,Champions,No purchase
C00104,Customer 104,customer104@example.com,South,B2C,Email,2022-11-19,Unassigned,14,3029.28,216.37714285714284,2024-01-08,2024-11-28,11,114,2024-08-27,498.0,9.0,1979.97,219.99666666666667,308.0,0.88,1431.3036144578314,4.0,5.0,5.0,455,14.0,Champions,No purchase
C00105,Customer 105,customer105@example.com,North,B2B,Referral,2022-08-06,Unassigned,1,39.16,39.16,2024-05-08,2024-05-08,19,191,2024-09-25,,,,,,,,,,,,,,No purchase
C00106,Customer 106,customer106@example.com,Central,B2B,Paid,2023-11-03,Unassigned,9,1014.06,112.67333333333336,2024-05-28,2024-11-17,6,40,2024-12-04,519.0,6.0,655.43,109.23833333333333,146.0,1.23,454.63352601156066,3.0,4.0,4.0,344,11.0,Loyal customers,No purchase
C00107,Customer 107,customer107@example.com,East,B2C,Email,2023-05-27,Unassigned,4,249.36,62.34,2024-04-16,2024-06-29,7,55,2024-12-17,633.0,4.0,249.36,62.34,74.0,1.62,141.81611374407586,1.0,3.0,3.0,133,7.0,At-risk customers,No purchase
C00108,Customer 108,customer108@example.com,West,B2B,Referral,2023-02-10,Unassigned,9,969.63,107.73666666666666,2023-10-12,2024-05-25,5,64,2024-02-24,678.0,7.0,842.1,120.3,216.0,0.97,447.13274336283183,1.0,5.0,5.0,155,11.0,At-risk customers,No purchase
C00109,Customer 109,customer109@example.com,East,B2C,Paid,2023-10-21,Unassigned,8,897.09,112.13625,2023-10-28,2024-05-12,8,91,2024-10-06,681.0,6.0,600.54,100.08999999999999,197.0,0.91,317.46607929515415,1.0,4.0,4.0,144,9.0,At-risk customers,No purchase
C00110,Customer 110,customer110@example.com,East,B2C,Paid,2023-04-15,Unassigned,5,716.4300000000001,143.286,2024-08-03,2024-11-03,21,242,2024-11-20,506.0,3.0,481.5,160.5,92.0,0.98,342.5691699604743,3.0,2.0,4.0,324,9.0,Potential loyalists,No purchase
C00111,Customer 111,customer111@example.com,North,B2C,Email,2022-05-27,Unassigned,5,692.3299999999999,138.46599999999998,2024-06-05,2024-10-11,7,62,2024-05-25,529.0,4.0,505.15999999999997,126.28999999999999,128.0,0.94,343.77618147448015,2.0,3.0,4.0,234,9.0,At-risk customers,No purchase
C00112,Customer 112,customer112@example.com,East,B2B,Referral,2022-09-29,Unassigned,3,313.55,104.51666666666668,2024-06-12,2024-09-08,21,200,2024-10-22,562.0,3.0,313.55,104.51666666666667,88.0,1.02,200.8505338078292,2.0,2.0,3.0,223,7.0,Potential loyalists,No purchase
C00113,Customer 113,customer113@example.com,Central,B2C,Email,2022-05-23,Unassigned,9,1019.55,113.28333333333332,2024-04-06,2024-10-04,4,57,2024-09-22,542.0,7.0,738.14,105.44857142857143,175.0,1.2,490.27749077490773,2.0,5.0,4.0,254,11.0,At-risk customers,No purchase
C00114,Customer 114,customer114@example.com,East,B2C,Social,2022-09-10,Unassigned,10,1073.45,107.345,2024-01-24,2024-10-09,17,154,2024-12-19,563.0,7.0,761.54,108.79142857142857,227.0,0.93,486.9527531083481,2.0,5.0,4.0,254,11.0,At-risk customers,No purchase
C00115,Customer 115,customer115@example.com,North,B2C,Paid,2023-07-29,Unassigned,10,1104.21,110.421,2024-04-19,2024-11-20,19,162,2024-12-09,489.0,5.0,411.76,82.352,215.0,0.7,303.1361963190184,4.0,4.0,4.0,444,12.0,Champions,No purchase
C00116,Customer 116,customer116@example.com,Central,B2B,Email,2023-07-06,Unassigned,11,2005.45,182.3136363636364,2024-04-19,2024-12-05,22,289,2024-11-20,489.0,7.0,1144.39,163.48428571428573,188.0,1.12,842.4957055214725,4.0,5.0,5.0,455,14.0,Champions,No purchase
C00117,Customer 117,customer117@example.com,South,B2B,Paid,2022-09-27,Unassigned,6,876.9,146.15,2024-06-08,2024-10-23,10,93,2024-10-12,517.0,3.0,475.2,158.4,91.0,0.99,330.8936170212766,3.0,2.0,4.0,324,9.0,Potential loyalists,No purchase
C00118,Customer 118,customer118@example.com,East,B2C,Referral,2023-08-22,Unassigned,13,399.71,30.74692307692308,2024-03-01,2024-12-18,3,31,2024-08-23,461.0,8.0,233.07,29.13375,292.0,0.82,182.00694143167027,5.0,5.0,3.0,553,13.0,Loyal customers,No purchase
C00119,Customer 119,customer119@example.com,North,B2B,Organic,2023-03-15,Unassigned,5,790.02,158.004,2024-08-13,2024-11-03,8,95,2024-11-29,506.0,4.0,683.95,170.9875,82.0,1.46,486.604743083004,3.0,3.0,4.0,334,10.0,Loyal customers,No purchase
C00120,Customer 120,customer120@example.com,South,B2C,Email,2023-08-21,Unassigned,13,2477.32,190.56307692307692,2024-03-27,2024-11-30,16,183,2024-11-22,566.0,5.0,954.8,190.95999999999998,161.0,0.93,607.2932862190813,2.0,4.0,5.0,245,11.0,At-risk customers,No purchase
C00121,Customer 121,customer121@example.com,South,B2C,Email,2023-02-13,Unassigned,3,123.6,41.2,2024-10-22,2024-11-09,5,34,2024-12-13,500.0,2.0,91.95,45.975,7.0,2.0,66.204,4.0,1.0,1.0,411,6.0,New customers,No purchase
C00122,Customer 122,customer122@example.com,West,B2C,Paid,2023-01-06,Unassigned,3,147.01,49.00333333333333,2023-12-21,2024-02-05,23,291,2024-12-27,782.0,2.0,108.11,54.055,42.0,1.43,49.76930946291561,1.0,1.0,1.0,111,3.0,Lost / dormant,No purchase
C00123,Customer 123,customer123@example.com,Unknown,B2C,Referral,2022-08-13,Unassigned,9,1372.04,152.4488888888889,2024-04-20,2024-12-11,8,76,2024-12-21,535.0,5.0,828.28,165.656,168.0,0.89,557.3472897196261,2.0,4.0,5.0,245,11.0,At-risk customers,No purchase
C00124,Customer 124,customer124@example.com,East,B2C,Social,2022-05-22,Unassigned,8,1410.58,176.3225,2024-08-13,2024-11-14,3,37,2024-10-01,527.0,4.0,625.73,156.4325,61.0,1.97,427.4436432637571,2.0,3.0,4.0,234,9.0,At-risk customers,No purchase
C00125,Customer 125,customer125@example.com,North,B2C,Referral,2023-06-06,Unassigned,3,223.62,74.54,2024-10-27,2024-11-14,11,117,2024-08-08,497.0,2.0,151.43,75.715,16.0,2.0,109.6877263581489,4.0,1.0,2.0,412,7.0,New customers,No purchase
C00126,Customer 126,customer126@example.com,West,B2C,Email,2023-05-21,Unassigned,4,276.94,69.235,2023-09-04,2023-12-05,16,162,2024-12-05,840.0,4.0,276.94,69.235,92.0,1.3,118.68857142857142,1.0,3.0,3.0,133,7.0,At-risk customers,No purchase
C00127,Customer 127,customer127@example.com,Central,B2B,Social,2022-04-04,Unassigned,11,340.74,30.97636363636364,2024-01-28,2024-11-11,13,153,2024-10-07,545.0,6.0,197.74,32.95666666666667,241.0,0.75,130.61724770642203,2.0,4.0,2.0,242,8.0,Potential loyalists,No purchase
C00128,Customer 128,customer128@example.com,West,B2B,Referral,2022-02-18,Unassigned,3,211.57,70.52333333333333,2024-12-04,2024-12-22,22,248,2024-08-19,470.0,1.0,65.38,65.38,0.0,1.0,50.07829787234042,5.0,1.0,1.0,511,7.0,New customers,No purchase
C00129,Customer 129,customer129@example.com,Central,B2B,Organic,2022-04-23,Unassigned,5,584.13,116.826,2024-07-14,2024-10-31,11,121,2024-10-08,,,,,,,,,,,,,,No purchase
C00130,Customer 130,customer130@example.com,Central,B2B,Paid,2022-06-06,Unassigned,1,64.25,64.25,2024-12-01,2024-12-01,4,38,2024-12-24,478.0,1.0,64.25,64.25,0.0,1.0,48.38912133891213,5.0,1.0,1.0,511,7.0,New customers,No purchase
C00131,Customer 131,customer131@example.com,East,B2C,Referral,2023-10-05,Unassigned,15,2701.8,180.12,2024-03-11,2024-12-16,1,17,2022-01-07,463.0,12.0,2138.68,178.22333333333333,267.0,1.35,1662.904535637149,5.0,5.0,5.0,555,15.0,Champions,No purchase
C00132,Customer 132,customer132@example.com,Central,B2C,Referral,2022-06-13,Unassigned,7,787.0799999999999,112.43999999999998,2023-10-30,2024-02-16,4,14,2024-01-01,767.0,5.0,601.0699999999999,120.21399999999998,88.0,1.7,282.11890482398957,1.0,4.0,4.0,144,9.0,At-risk customers,No purchase
C00133,Customer 133,customer133@example.com,West,B2C,Organic,2023-11-28,Unassigned,8,1105.72,138.215,2023-10-11,2024-04-02,22,236,2024-12-24,779.0,3.0,465.96000000000004,155.32000000000002,74.0,1.22,215.33453145057769,1.0,2.0,4.0,124,7.0,Potential loyalists,No purchase
C00134,Customer 134,customer134@example.com,Central,B2C,Email,2023-03-09,Unassigned,2,147.89,73.945,2023-10-17,2023-10-29,6,73,2024-09-11,877.0,1.0,99.92,99.92,0.0,1.0,41.01619156214367,1.0,1.0,1.0,111,3.0,Lost / dormant,No purchase
C00135,Customer 135,customer135@example.com,East,B2C,Paid,2023-09-03,Unassigned,4,474.28,118.57,2024-07-22,2024-10-04,6,45,2024-12-22,536.0,2.0,220.57999999999998,110.28999999999999,14.0,2.0,148.1507462686567,2.0,1.0,2.0,212,5.0,Lost / dormant,No purchase
C00136,Customer 136,customer136@example.com,East,B2C,Referral,2022-03-07,Unassigned,8,1653.13,206.64125,2024-05-25,2024-12-08,1,16,2023-08-10,508.0,6.0,1134.29,189.04833333333332,160.0,1.12,803.8275590551181,3.0,4.0,5.0,345,12.0,Loyal customers,No purchase
C00137,Customer 137,customer137@example.com,West,B2C,Social,2023-01-30,Unassigned,2,152.68,76.34,2024-11-06,2024-11-23,12,67,2024-11-28,503.0,1.0,46.86,46.86,0.0,1.0,33.53797216699801,3.0,1.0,1.0,311,5.0,Potential loyalists,No purchase
C00138,Customer 138,customer138@example.com,South,B2C,Referral,2023-01-26,Unassigned,8,819.83,102.47875,2024-01-10,2024-06-30,7,88,2024-12-27,632.0,7.0,662.95,94.70714285714287,172.0,1.22,377.6297468354431,1.0,5.0,4.0,154,10.0,At-risk customers,No purchase
C00139,Customer 139,customer139@example.com,South,B2C,Paid,2023-09-03,Unassigned,7,204.12,29.16,2024-08-09,2024-11-24,22,251,2024-12-19,485.0,6.0,155.81,25.968333333333334,107.0,1.68,115.65278350515463,4.0,4.0,2.0,442,10.0,Frequent low-spenders,No purchase
C00140,Customer 140,customer140@example.com,Central,B2C,Referral,2023-04-25,Unassigned,4,501.6,125.4,2024-08-29,2024-11-22,4,58,2024-11-27,487.0,4.0,501.6,125.4,85.0,1.41,370.7926078028748,4.0,3.0,4.0,434,11.0,Loyal customers,No purchase
C00141,Customer 141,customer141@example.com,North,B2C,Organic,2023-06-26,Unassigned,5,473.42,94.684,2024-08-16,2024-12-07,24,264,2024-12-30,472.0,3.0,220.20999999999998,73.40333333333332,36.0,2.5,167.95677966101695,5.0,2.0,2.0,522,9.0,New customers,No purchase
C00142,Customer 142,customer142@example.com,Central,B2C,Referral,2022-09-15,Unassigned,5,459.45,91.89,2024-06-13,2024-10-02,25,256,2024-12-27,538.0,4.0,345.65,86.4125,111.0,1.08,231.28996282527876,2.0,3.0,3.0,233,8.0,At-risk customers,No purchase
C00143,Customer 143,customer143@example.com,West,B2C,Referral,2023-07-21,Unassigned,5,632.63,126.526,2024-09-01,2024-11-28,4,25,2022-12-15,539.0,3.0,344.65999999999997,114.88666666666666,30.0,3.0,230.19962894248607,2.0,2.0,3.0,223,7.0,Potential loyalists,No purchase
C00144,Customer 144,customer144@example.com,West,B2C,Social,2022-01-12,Unassigned,3,197.32,65.77333333333333,2024-01-01,2024-02-07,4,46,2024-03-18,776.0,2.0,113.92999999999999,56.964999999999996,37.0,1.62,52.85412371134021,1.0,1.0,1.0,111,3.0,Lost / dormant,No purchase
C00145,Customer 145,customer145@example.com,West,B2B,Organic,2023-11-28,Unassigned,5,480.19,96.038,2024-05-29,2024-10-03,19,209,2024-10-24,537.0,3.0,339.64,113.21333333333332,72.0,1.25,227.69162011173185,2.0,2.0,3.0,223,7.0,Potential loyalists,No purchase
C00146,Customer 146,customer146@example.com,West,B2C,Organic,2022-04-28,Unassigned,7,225.02,32.145714285714284,2024-07-08,2024-10-28,5,57,2024-12-16,552.0,3.0,116.42,38.806666666666665,22.0,3.0,75.92608695652174,2.0,2.0,1.0,221,5.0,Lost / dormant,No purchase
C00147,Customer 147,customer147@example.com,West,B2C,Referral,2023-11-30,Unassigned,3,223.56,74.52,2024-09-19,2024-12-05,25,256,2024-12-21,512.0,1.0,77.81,77.81,0.0,1.0,54.710156250000004,3.0,1.0,1.0,311,5.0,Potential loyalists,No purchase
C00148,Customer 148,customer148@example.com,East,B2B,Social,2023-07-04,Unassigned,9,371.12,41.23555555555556,2024-04-08,2024-11-03,8,75,2024-01-09,510.0,7.0,298.96,42.708571428571425,205.0,1.02,211.0305882352941,3.0,5.0,3.0,353,11.0,Loyal customers,No purchase
C00149,Customer 149,customer149@example.com,South,B2C,Referral,2022-10-01,Unassigned,5,557.56,111.512,2024-07-28,2024-10-27,6,65,2024-12-28,513.0,3.0,432.68,144.22666666666666,91.0,0.99,303.6350877192982,3.0,2.0,4.0,324,9.0,Potential loyalists,No purchase
C00150,Customer 150,customer150@example.com,West,B2C,Referral,2023-10-19,Unassigned,7,245.35,35.05,2024-05-04,2024-10-25,22,242,2024-09-22,515.0,5.0,153.36,30.672000000000004,174.0,0.86,107.20310679611651,3.0,4.0,2.0,342,9.0,Frequent low-spenders,No purchase
C00151,Customer 151,customer151@example.com,North,B2C,Paid,2022-12-15,Unassigned,8,962.35,120.29375,2024-06-13,2024-10-08,1,20,2024-11-11,597.0,2.0,339.5,169.75,52.0,1.15,204.72361809045228,1.0,1.0,3.0,113,5.0,Potential loyalists,No purchase
C00152,Customer 152,customer152@example.com,North,B2C,Paid,2022-04-25,Unassigned,3,196.5,65.5,2024-10-10,2024-11-27,22,174,2024-10-31,482.0,1.0,67.89,67.89,0.0,1.0,50.706224066390035,4.0,1.0,1.0,411,6.0,New customers,No purchase
C00153,Customer 153,customer153@example.com,North,B2C,Social,2022-10-28,Unassigned,4,489.82,122.455,2024-07-09,2024-09-26,4,36,2024-08-19,552.0,2.0,154.55,77.275,71.0,0.85,100.79347826086958,2.0,1.0,2.0,212,5.0,Lost / dormant,No purchase
C00154,Customer 154,customer154@example.com,North,B2C,Email,2023-03-22,Unassigned,3,235.05,78.35000000000001,2024-08-17,2024-10-05,14,158,2024-10-12,535.0,3.0,235.05,78.35000000000001,49.0,1.84,158.16448598130842,2.0,2.0,3.0,223,7.0,Potential loyalists,No purchase
C00155,Customer 155,customer155@example.com,East,B2B,Paid,2022-06-11,Unassigned,6,873.06,145.51,2024-07-31,2024-09-25,19,239,2024-12-26,569.0,3.0,519.59,173.1966666666667,32.0,2.81,328.7388400702988,2.0,2.0,4.0,224,8.0,Potential loyalists,No purchase
C00156,Customer 156,customer156@example.com,North,B2C,Email,2023-04-10,Unassigned,5,580.12,116.024,2024-06-28,2024-10-20,1,6,2024-12-20,520.0,4.0,482.77,120.6925,73.0,1.64,334.2253846153846,3.0,3.0,4.0,334,10.0,Loyal customers,No purchase
C00157,Customer 157,customer157@example.com,West,B2C,Organic,2022-01-04,Unassigned,1,62.5,62.5,2024-10-13,2024-10-13,7,61,2024-11-24,527.0,1.0,62.5,62.5,0.0,1.0,42.69449715370019,2.0,1.0,1.0,211,4.0,Lost / dormant,No purchase
C00158,Customer 158,customer158@example.com,Central,B2C,Paid,2022-09-27,Unassigned,8,953.43,119.17875,2024-04-07,2024-09-22,6,91,2024-09-06,559.0,5.0,596.43,119.28599999999999,138.0,1.09,384.10518783542034,2.0,4.0,4.0,244,10.0,At-risk customers,No purchase
C00159,Customer 159,customer159@example.com,North,B2C,Paid,2023-05-28,Unassigned,9,328.22,36.46888888888888,2024-04-22,2024-12-17,22,231,2024-12-29,462.0,8.0,311.71999999999997,38.964999999999996,239.0,1.0,242.8987012987013,5.0,5.0,3.0,553,13.0,Loyal customers,No purchase
C00160,Customer 160,customer160@example.com,East,B2C,Social,2022-07-02,Unassigned,4,252.46,63.115,2024-04-06,2024-06-05,20,170,2024-09-23,657.0,4.0,252.46,63.115,60.0,2.0,138.33424657534246,1.0,3.0,3.0,133,7.0,At-risk customers,No purchase
C00161,Customer 161,customer161@example.com,East,B2C,Email,2023-06-04,Unassigned,15,2937.39,195.826,2023-12-25,2024-12-12,15,168,2024-05-15,484.0,12.0,2393.47,199.45583333333332,336.0,1.07,1780.26694214876,4.0,5.0,5.0,455,14.0,Champions,No purchase
C00162,Customer 162,customer162@example.com,North,B2B,Paid,2022-04-19,Unassigned,8,848.38,106.0475,2024-05-19,2024-09-15,16,197,2024-12-27,555.0,6.0,694.54,115.75666666666666,119.0,1.51,450.51243243243243,2.0,4.0,4.0,244,10.0,At-risk customers,No purchase
C00163,Customer 163,customer163@example.com,Central,B2C,Paid,2023-10-03,Unassigned,9,1203.91,133.76777777777778,2024-06-19,2024-10-11,24,288,2024-11-29,553.0,5.0,779.3100000000001,155.86200000000002,90.0,1.67,507.32658227848106,2.0,4.0,5.0,245,11.0,At-risk customers,No purchase
C00164,Customer 164,customer164@example.com,North,B2C,Social,2022-11-02,Unassigned,18,3305.46,183.63666666666663,2023-12-17,2024-11-25,13,170,2024-12-30,516.0,12.0,2301.0699999999997,191.7558333333333,312.0,1.15,1605.3976744186045,3.0,5.0,5.0,355,13.0,Loyal customers,No purchase
C00165,Customer 165,customer165@example.com,East,B2C,Social,2023-10-17,Unassigned,3,201.98,67.32666666666667,2024-10-16,2024-11-24,9,78,2024-11-06,485.0,3.0,201.98000000000002,67.32666666666667,39.0,2.31,149.92329896907216,4.0,2.0,2.0,422,8.0,New customers,No purchase
C00166,Customer 166,customer166@example.com,South,B2C,Email,2023-06-04,Unassigned,2,125.97,62.985,2024-05-06,2024-05-14,1,8,2023-10-29,679.0,1.0,46.74,46.74,0.0,1.0,24.781148748159058,1.0,1.0,1.0,111,3.0,Lost / dormant,No purchase
C00167,Customer 167,customer167@example.com,West,B2C,Organic,2023-09-16,Unassigned,8,1625.22,203.1525,2024-06-03,2024-12-14,12,145,2024-09-21,465.0,6.0,1323.63,220.60500000000002,194.0,0.93,1024.745806451613,5.0,4.0,5.0,545,14.0,Champions,No purchase
C00168,Customer 168,customer168@example.com,East,B2B,Organic,2022-07-23,Unassigned,2,189.0,94.5,2024-11-17,2024-12-15,20,235,2024-12-19,464.0,2.0,189.0,94.5,28.0,2.0,146.63793103448276,5.0,1.0,2.0,512,8.0,New customers,No purchase
C00169,Customer 169,customer169@example.com,Unknown,B2C,Referral,2022-06-06,Unassigned,3,359.87,119.95666666666666,2024-11-15,2024-12-09,5,58,2023-05-17,470.0,3.0,359.87,119.95666666666666,24.0,3.0,275.6451063829787,5.0,2.0,3.0,523,10.0,New customers,No purchase
C00170,Customer 170,customer170@example.com,Unknown,B2C,Paid,2023-01-18,Unassigned,2,168.65,84.325,2023-10-07,2023-10-28,13,125,2024-12-21,899.0,1.0,97.61,97.61,0.0,1.0,39.08743047830924,1.0,1.0,1.0,111,3.0,Lost / dormant,No purchase
C00171,Customer 171,customer171@example.com,North,B2B,Email,2022-06-15,Unassigned,12,2347.35,195.6125,2024-02-19,2024-11-12,10,90,2024-10-23,497.0,9.0,1919.08,213.2311111111111,260.0,1.04,1390.0780684104627,4.0,5.0,5.0,455,14.0,Champions,No purchase
C00172,Customer 172,customer172@example.com,North,B2C,Paid,2023-07-07,Unassigned,8,1064.64,133.08,2023-12-23,2024-07-22,18,221,2024-11-13,642.0,4.0,497.69,124.4225,98.0,1.22,279.07850467289717,1.0,3.0,4.0,134,8.0,At-risk customers,No purchase
C00173,Customer 173,customer173@example.com,South,B2B,Email,2023-06-28,Unassigned,7,869.69,124.2414285714286,2024-01-12,2024-06-19,18,231,2024-12-11,653.0,4.0,479.86,119.965,102.0,1.18,264.54762633996944,1.0,3.0,4.0,134,8.0,At-risk customers,No purchase
C00174,Customer 174,customer174@example.com,West,B2C,Email,2022-01-01,Unassigned,1,98.48,98.48,2024-11-13,2024-11-13,20,224,2024-12-26,496.0,1.0,98.48,98.48,0.0,1.0,71.47741935483872,4.0,1.0,1.0,411,6.0,New customers,No purchase
C00175,Customer 175,customer175@example.com,West,B2C,Email,2023-09-06,Unassigned,3,187.81,62.60333333333333,2024-01-21,2024-03-27,14,119,2024-04-29,727.0,3.0,187.81,62.60333333333333,66.0,1.36,93.00082530949105,1.0,2.0,2.0,122,5.0,Lost / dormant,No purchase
C00176,Customer 176,customer176@example.com,South,B2C,Paid,2022-11-28,Unassigned,13,377.97,29.074615384615388,2023-12-06,2024-10-22,21,232,2024-12-02,518.0,9.0,265.21,29.467777777777776,251.0,1.08,184.3158301158301,3.0,5.0,3.0,353,11.0,Loyal customers,No purchase
C00177,Customer 177,customer177@example.com,East,B2C,Social,2023-05-16,Unassigned,18,3477.67,193.20388888888888,2023-11-18,2024-12-06,16,184,2024-12-02,473.0,10.0,1949.91,194.991,343.0,0.87,1484.0752642706132,5.0,5.0,5.0,555,15.0,Champions,No purchase
C00178,Customer 178,customer178@example.com,North,B2C,Paid,2022-01-20,Unassigned,4,304.76,76.19,2024-11-02,2024-12-15,22,240,2024-09-11,464.0,3.0,262.28000000000003,87.42666666666668,32.0,2.81,203.4931034482759,5.0,2.0,3.0,523,10.0,New customers,No purchase
C00179,Customer 179,customer179@example.com,Central,B2C,Email,2022-04-25,Unassigned,2,157.66,78.83,2024-09-08,2024-10-14,13,137,2024-11-22,526.0,2.0,157.66,78.83,36.0,1.67,107.90418250950572,3.0,1.0,2.0,312,6.0,Potential loyalists,No purchase
C00180,Customer 180,customer180@example.com,North,B2C,Referral,2023-01-07,Unassigned,6,771.71,128.61833333333334,2024-06-05,2024-11-06,21,207,2024-12-07,503.0,6.0,771.71,128.61833333333334,154.0,1.17,552.317296222664,3.0,4.0,5.0,345,12.0,Loyal customers,No purchase
C00181,Customer 181,customer181@example.com,North,B2C,Organic,2022-11-11,Unassigned,6,573.6800000000001,95.61333333333334,2024-06-07,2024-10-13,5,59,2024-05-19,527.0,5.0,488.08000000000004,97.61600000000001,128.0,1.17,333.41328273244784,2.0,4.0,4.0,244,10.0,At-risk customers,No purchase
