customer_id,name,email,region,customer_type,lead_source,signup_date
C00402,Customer 402,customer402@example.com,Central,B2B,Email,2022-09-15
C00403,Customer 403,customer403@example.com,North,B2B,Email,2022-02-22
C00404,Customer 404,customer404@example.com,Central,B2B,Social,2022-04-05
C00405,Customer 405,customer405@example.com,West,B2C,Paid,2023-10-12
C00406,Customer 406,customer406@example.com,Central,B2B,Paid,2023-03-10
C00407,Customer 407,customer407@example.com,North,B2B,Organic,2022-10-11
C00408,Customer 408,customer408@example.com,West,B2C,Organic,2022-02-15
C00409,Customer 409,customer409@example.com,Central,B2C,Social,2022-01-04
C00410,Customer 410,customer410@example.com,West,B2B,Referral,2022-12-08
C00411,Customer 411,customer411@example.com,South,B2C,Referral,2022-05-14
C00412,Customer 412,customer412@example.com,South,B2B,Referral,2023-10-15
C00413,Customer 413,customer413@example.com,Central,B2C,Paid,2022-09-26
C00414,Customer 414,customer414@example.com,West,B2C,Paid,2022-06-15
C00415,Customer 415,customer415@example.com,North,B2B,Email,2023-03-29
C00416,Customer 416,customer416@example.com,Central,B2C,Paid,2023-07-19
C00417,Customer 417,customer417@example.com,South,B2C,Paid,2023-03-14
C00418,Customer 418,customer418@example.com,South,B2C,Paid,2023-07-29
C00419,Customer 419,customer419@example.com,Central,B2B,Social,2022-01-10
C00420,Customer 420,customer420@example.com,West,B2C,Paid,2022-04-25
C00421,Customer 421,customer421@example.com,South,B2B,Organic,2022-03-19
C00422,Customer 422,customer422@example.com,West,B2C,Organic,2022-06-02
C00423,Customer 423,customer423@example.com,South,B2B,Email,2023-07-13
C00424,Customer 424,customer424@example.com,South,B2B,Social,2022-02-06
C00425,Customer 425,customer425@example.com,East,B2C,Organic,2023-01-14
C00426,Customer 426,customer426@example.com,South,B2C,Social,2023-08-20
C00427,Customer 427,customer427@example.com,North,B2C,Social,2023-07-20
C00428,Customer 428,customer428@example.com,Central,B2C,Email,2022-06-01
C00429,Customer 429,customer429@example.com,Central,B2C,Social,2023-03-17
C00430,Customer 430,customer430@example.com,West,B2C,Paid,2022-05-11
C00431,Customer 431,customer431@example.com,South,B2C,Social,2022-02-12
C00432,Customer 432,customer432@example.com,North,B2C,Email,2022-11-12
C00433,Customer 433,customer433@example.com,West,B2C,Email,2023-01-09
C00434,Customer 434,customer434@example.com,East,B2C,Email,2022-02-10
C00435,Customer 435,customer435@example.com,West,B2B,Organic,2023-01-02
C00436,Customer 436,customer436@example.com,West,B2C,Paid,2022-08-04
C00437,Customer 437,customer437@example.com,South,B2C,Organic,2023-11-30
C00438,Customer 438,customer438@example.com,East,B2C,Referral,2022-09-13
C00439,Customer 439,customer439@example.com,West,B2B,Paid,2023-11-14
C00440,Customer 440,customer440@example.com,North,B2B,Social,2022-04-16
C00441,Customer 441,customer441@example.com,North,B2B,Email,2022-12-29
C00442,Customer 442,customer442@example.com,Central,B2B,Referral,2023-07-28
C00443,Customer 443,customer443@example.com,East,B2C,Paid,2023-02-21
C00444,Customer 444,customer444@example.com,East,B2B,Organic,2023-09-28
C00445,Customer 445,customer445@example.com,Central,B2B,Email,2022-06-08
C00446,Customer 446,customer446@example.com,West,B2C,Organic,2022-08-31
C00447,Customer 447,customer447@example.com,East,B2B,Paid,2022-06-16
C00448,Customer 448,customer448@example.com,North,B2C,Paid,2022-07-01
C00449,Customer 449,customer449@example.com,North,B2C,Referral,2023-02-27
C00450,Customer 450,customer450@example.com,,B2C,Social,2022-01-26
C00451,Customer 451,customer451@example.com,East,B2C,Organic,2022-07-03
C00452,Customer 452,customer452@example.com,West,B2C,Referral,2022-12-07
C00453,Customer 453,customer453@example.com,Central,B2C,Email,2023-02-26
C00454,Customer 454,customer454@example.com,Central,B2C,Social,2023-11-17
C00455,Customer 455,customer455@example.com,West,B2C,Referral,2022-09-12
C00456,Customer 456,customer456@example.com,South,B2B,Organic,2022-10-01
C00457,Customer 457,customer457@example.com,Central,B2C,Paid,2022-06-13
C00458,Customer 458,customer458@example.com,East,B2C,Email,2022-04-21
C00459,Customer 459,customer459@example.com,South,B2B,Organic,2023-01-27
C00460,Customer 460,customer460@example.com,East,B2B,Social,2022-02-09
C00461,Customer 461,customer461@example.com,North,B2C,Social,2023-04-27
C00462,Customer 462,customer462@example.com,South,B2B,Paid,2022-08-16
C00463,Customer 463,customer463@example.com,Central,B2B,Paid,2022-07-24
C00464,Customer 464,customer464@example.com,South,B2B,Email,2023-04-17
C00465,Customer 465,customer465@example.com,South,B2C,Email,2022-12-25
C00466,Customer 466,customer466@example.com,South,B2C,Paid,2022-11-09
C00467,Customer 467,customer467@example.com,South,B2C,Paid,2022-08-22
C00468,Customer 468,customer468@example.com,East,B2C,Social,2022-08-17
C00469,Customer 469,customer469@example.com,North,B2C,Paid,2022-01-25
C00470,Customer 470,customer470@example.com,West,B2C,Referral,2023-11-07
C00471,Customer 471,customer471@example.com,South,B2C,Organic,2022-07-17
C00472,Customer 472,customer472@example.com,Central,B2C,Paid,2023-02-13
C00473,Customer 473,customer473@example.com,South,B2C,Email,2022-12-03
C00474,Customer 474,customer474@example.com,Central,B2B,Referral,2022-10-13
C00475,Customer 475,customer475@example.com,East,B2C,Email,2022-03-13
C00476,Customer 476,customer476@example.com,Central,B2C,Referral,2022-10-13
C00477,Customer 477,customer477@example.com,West,B2B,Paid,2022-12-26
C00478,Customer 478,customer478@example.com,North,B2C,Organic,2023-10-19
C00479,Customer 479,customer479@example.com,Central,B2C,Email,2023-06-06
C00480,Customer 480,customer480@example.com,Central,B2B,Referral,2023-02-14
C00481,Customer 481,customer481@example.com,North,B2C,Social,2023-11-27
C00482,Customer 482,customer482@example.com,West,B2B,Paid,2023-07-04
C00483,Customer 483,customer483@example.com,South,B2C,Organic,2022-12-06
C00484,Customer 484,customer484@example.com,Central,B2C,Paid,2022-01-29
C00485,Customer 485,customer485@example.com,North,B2C,Social,2022-04-29
C00486,Customer 486,customer486@example.com,East,B2C,Organic,2022-09-25
C00487,Customer 487,customer487@example.com,North,B2B,Social,2022-07-02
C00488,Customer 488,customer488@example.com,East,B2C,Paid,2023-08-18
C00489,Customer 489,customer489@example.com,West,B2C,Referral,2022-09-29
C00490,Customer 490,customer490@example.com,South,B2C,Paid,2022-02-09
C00491,Customer 491,customer491@example.com,North,B2C,Paid,2022-04-22
C00492,Customer 492,customer492@example.com,Central,B2C,Paid,2023-09-03
C00493,Customer 493,customer493@example.com,West,B2C,Email,2023-03-21
C00494,Customer 494,customer494@example.com,North,B2C,Social,2022-12-20
C00495,Customer 495,customer495@example.com,Central,B2C,Social,2022-11-18
C00496,Customer 496,customer496@example.com,North,B2C,Social,2023-03-23
C00497,Customer 497,customer497@example.com,East,B2C,Email,2023-09-13
C00498,Customer 498,customer498@example.com,North,B2C,Referral,2023-06-08
C00499,Customer 499,customer499@example.com,North,B2B,Paid,2022-04-29
C00500,Customer 500,customer500@example.com,North,B2C,Referral,2023-01-30
C00501,Customer 501,customer501@example.com,West,B2C,Email,2023-08-14
C00502,Customer 502,customer502@example.com,North,B2C,Social,2022-07-14
C00503,Customer 503,customer503@example.com,Central,B2C,Paid,2022-09-18
C00504,Customer 504,customer504@example.com,East,B2C,Organic,2022-02-15
C00505,Customer 505,customer505@example.com,East,B2C,Organic,2023-03-23
C00506,Customer 506,customer506@example.com,North,B2B,Referral,2022-01-02
C00507,Customer 507,customer507@example.com,West,B2C,Social,2023-06-17
C00508,Customer 508,customer508@example.com,West,B2B,Organic,2023-07-06
C00509,Customer 509,customer509@example.com,Central,B2B,Referral,2023-11-18
C00510,Customer 510,customer510@example.com,North,B2C,Email,2022-07-21
C00511,Customer 511,customer511@example.com,East,B2C,Referral,2023-01-08
C00512,Customer 512,customer512@example.com,West,B2C,Referral,2023-03-18
C00513,Customer 513,customer513@example.com,North,B2C,Referral,2022-03-13
C00514,Customer 514,customer514@example.com,West,B2B,Paid,2023-11-12
C00515,Customer 515,customer515@example.com,West,B2C,Referral,2022-12-05
C00516,Customer 516,customer516@example.com,East,B2C,Referral,2023-10-01
C00517,Customer 517,customer517@example.com,South,B2B,Paid,2022-11-18
C00518,Customer 518,customer518@example.com,Central,B2C,Paid,2023-11-11
C00519,Customer 519,customer519@example.com,Central,B2C,Email,2022-05-08
C00520,Customer 520,customer520@example.com,East,B2C,Social,2022-11-04
C00521,Customer 521,customer521@example.com,West,B2C,Organic,2023-06-04
C00522,Customer 522,customer522@example.com,North,B2B,Organic,2022-11-13
C00523,Customer 523,customer523@example.com,West,B2C,Referral,2023-11-14
C00524,Customer 524,customer524@example.com,East,B2C,Email,2023-02-23
C00525,Customer 525,customer525@example.com,Central,B2C,Referral,2022-12-01
C00526,Customer 526,customer526@example.com,West,B2C,Organic,2023-02-17
C00527,Customer 527,customer527@example.com,Central,B2C,Paid,2022-10-30
C00528,Customer 528,customer528@example.com,North,B2C,Social,2023-07-22
C00529,Customer 529,customer529@example.com,Central,B2C,Email,2022-05-11
C00530,Customer 530,customer530@example.com,Central,B2B,Paid,2022-07-16
C00531,Customer 531,customer531@example.com,South,B2C,Social,2023-03-07
C00532,Customer 532,customer532@example.com,South,B2C,Email,2023-11-12
C00533,Customer 533,customer533@example.com,South,B2C,Email,2023-01-24
C00534,Customer 534,customer534@example.com,Central,B2B,Organic,2023-11-25
C00535,Customer 535,customer535@example.com,East,B2C,Paid,2022-06-28
C00536,Customer 536,customer536@example.com,Central,B2C,Email,2023-09-23
C00537,Customer 537,customer537@example.com,East,B2B,Email,2023-08-06
C00538,Customer 538,customer538@example.com,East,B2C,Social,2022-11-05
C00539,Customer 539,customer539@example.com,South,B2C,Organic,2023-02-20
C00540,Customer 540,customer540@example.com,West,B2C,Referral,2023-07-16
C00541,Customer 541,customer541@example.com,North,B2C,Organic,2022-01-01
C00542,Customer 542,customer542@example.com,South,B2B,Referral,2022-11-08
C00543,Customer 543,customer543@example.com,South,B2C,Paid,2022-10-21
C00544,Customer 544,customer544@example.com,West,B2C,Paid,2022-08-04
C00545,Customer 545,customer545@example.com,North,B2B,Email,2023-03-17
C00546,Customer 546,customer546@example.com,Central,B2C,Paid,2023-08-17
C00547,Customer 547,customer547@example.com,Central,B2C,Email,2023-09-14
C00548,Customer 548,customer548@example.com,South,B2C,Organic,2023-11-02
C00549,Customer 549,customer549@example.com,North,B2C,Paid,2022-11-26
C00550,Customer 550,customer550@example.com,South,B2C,Organic,2023-04-22
C00551,Customer 551,customer551@example.com,East,B2C,Organic,2023-03-29
C00552,Customer 552,customer552@example.com,South,B2C,Paid,2023-03-29
C00553,Customer 553,customer553@example.com,South,B2C,Organic,2023-11-23
C00554,Customer 554,customer554@example.com,Central,B2B,Paid,2022-08-07
C00555,Customer 555,customer555@example.com,Central,B2C,Paid,2023-06-08
C00556,Customer 556,customer556@example.com,Central,B2C,Paid,2023-04-30
C00557,Customer 557,customer557@example.com,East,B2C,Referral,2022-06-23
C00558,Customer 558,customer558@example.com,Central,B2C,Organic,2023-11-06
C00559,Customer 559,customer559@example.com,North,B2C,Social,2022-03-28
C00560,Customer 560,customer560@example.com,West,B2C,Paid,2022-10-18
C00561,Customer 561,customer561@example.com,North,B2C,Organic,2023-06-12
C00562,Customer 562,customer562@example.com,North,B2B,Email,2023-11-11
C00563,Customer 563,customer563@example.com,Central,B2C,Paid,2023-10-11
C00564,Customer 564,customer564@example.com,West,B2B,Paid,2023-09-27
C00565,Customer 565,customer565@example.com,West,B2C,Social,2022-12-10
C00566,Customer 566,customer566@example.com,West,B2B,Referral,2022-04-06
C00567,Customer 567,customer567@example.com,East,B2C,Referral,2022-08-29
C00568,Customer 568,customer568@example.com,Central,B2B,Paid,2023-11-20
C00569,Customer 569,customer569@example.com,West,B2C,Organic,2022-11-14
C00570,Customer 570,customer570@example.com,East,B2C,Email,2022-08-19
C00571,Customer 571,customer571@example.com,South,B2C,Email,2022-07-23
C00572,Customer 572,customer572@example.com,South,B2C,Organic,2022-05-31
C00573,Customer 573,customer573@example.com,East,B2C,Paid,2022-01-26
C00574,Customer 574,customer574@example.com,East,B2C,Email,2022-02-17
C00575,Customer 575,customer575@example.com,Central,B2C,Referral,2022-09-08
C00576,Customer 576,customer576@example.com,Central,B2C,Organic,2023-05-02
C00577,Customer 577,customer577@example.com,South,B2C,Social,2023-09-18
C00578,Customer 578,customer578@example.com,West,B2C,Paid,2022-03-16
C00579,Customer 579,customer579@example.com,South,B2B,Organic,2023-04-12
C00580,Customer 580,customer580@example.com,West,B2C,Email,2023-03-01
C00581,Customer 581,customer581@example.com,West,B2B,Paid,2023-10-07
C00582,Customer 582,customer582@example.com,Central,B2C,Referral,2023-08-13
C00583,Customer 583,customer583@example.com,North,B2B,Paid,2022-07-19
C00584,Customer 584,customer584@example.com,North,B2B,Paid,2023-01-29
C00585,Customer 585,customer585@example.com,East,B2C,Referral,2023-05-22
C00586,Customer 586,customer586@example.com,Central,B2C,Referral,2023-02-14
C00587,Customer 587,customer587@example.com,West,B2C,Paid,2022-09-07
C00588,Customer 588,customer588@example.com,North,B2B,Referral,2022-06-01
C00589,Customer 589,customer589@example.com,West,B2C,Organic,2023-11-03
C00590,Customer 590,customer590@example.com,North,B2C,Referral,2022-01-06
C00591,Customer 591,customer591@example.com,North,B2C,Referral,2022-04-20
C00592,Customer 592,customer592@example.com,North,B2B,Paid,2023-03-12
C00593,Customer 593,customer593@example.com,Central,B2B,Organic,2022-08-13
C00594,Customer 594,customer594@example.com,South,B2B,Social,2022-06-30
C00595,Customer 595,customer595@example.com,West,B2C,Social,2023-06-15
C00596,Customer 596,customer596@example.com,Central,B2C,Email,2023-04-21
C00597,Customer 597,customer597@example.com,Central,B2C,Referral,2022-02-21
C00598,Customer 598,customer598@example.com,Central,B2C,Referral,2023-07-25
C00599,Customer 599,customer599@example.com,Central,B2C,Organic,2022-09-13
C00600,Customer 600,customer600@example.com,Central,B2C,Social,2022-05-05
C00601,Customer 601,customer601@example.com,East,B2C,Email,2023-04-13
C00602,Customer 602,customer602@example.com,West,B2C,Organic,2022-05-17
C00603,Customer 603,customer603@example.com,Central,B2B,Referral,2023-04-21
C00604,Customer 604,customer604@example.com,West,B2C,Social,2023-11-15
C00605,Customer 605,customer605@example.com,East,B2B,Email,2023-06-28
C00606,Customer 606,customer606@example.com,East,B2C,Paid,2023-07-27
C00607,Customer 607,customer607@example.com,West,B2C,Social,2023-09-02
C00608,Customer 608,customer608@example.com,North,B2C,Email,2022-11-21
C00609,Customer 609,customer609@example.com,South,B2C,Organic,2023-03-30
C00610,Customer 610,customer610@example.com,North,B2C,Paid,2023-09-20
C00611,Customer 611,customer611@example.com,North,B2C,Email,2023-06-01
C00612,Customer 612,customer612@example.com,North,B2C,Email,2023-03-13
C00613,Customer 613,customer613@example.com,Central,B2C,Referral,2023-07-16
C00614,Customer 614,customer614@example.com,East,B2C,Social,2023-04-02
C00615,Customer 615,customer615@example.com,North,B2B,Referral,2022-06-12
C00616,Customer 616,customer616@example.com,East,B2B,Paid,2023-05-02
C00617,Customer 617,customer617@example.com,West,B2C,Email,2023-04-06
C00618,Customer 618,customer618@example.com,South,B2C,Referral,2022-09-23
C00619,Customer 619,customer619@example.com,West,B2B,Social,2022-09-11
C00620,Customer 620,customer620@example.com,West,B2B,Paid,2023-10-15
C00621,Customer 621,customer621@example.com,Central,B2C,Organic,2022-10-11
